epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
111,5387,1.3647,1.75897,1.051,1.14973,0,0.74127,0.70242,0.74727,0.53942,0.75817,0.69777,0.7503,0.5465,1.26871,1.63239,0.87254,1.06596,0,0.00017378,0.00017378,0.00017378
112,5435.31,1.35686,1.74596,1.04938,1.15832,0,0.74388,0.7024,0.74931,0.54104,0.74724,0.70288,0.75304,0.55036,1.26803,1.6287,0.8707,1.06569,0,0.000166149,0.000166149,0.000166149
113,5483.86,1.35319,1.75611,1.03686,1.16044,0,0.73591,0.71082,0.74996,0.54182,0.74695,0.71003,0.75371,0.55014,1.26751,1.62806,0.86946,1.06498,0,0.000158667,0.000158667,0.000158667
114,5532.48,1.3289,1.72427,1.02109,1.14464,0,0.73612,0.71148,0.75168,0.54367,0.7385,0.7125,0.75503,0.55122,1.26601,1.62683,0.86852,1.06366,0,0.000151336,0.000151336,0.000151336
115,5581,1.33843,1.72418,1.01656,1.14748,0,0.73839,0.71548,0.75199,0.54319,0.7425,0.71662,0.75514,0.55121,1.26461,1.62845,0.86692,1.0629,0,0.000144161,0.000144161,0.000144161
116,5629.2,1.3449,1.75126,1.05387,1.15972,0,0.7285,0.72269,0.75258,0.5447,0.73382,0.72168,0.75668,0.55235,1.26342,1.62908,0.86492,1.06235,0,0.000137143,0.000137143,0.000137143
117,5677.74,1.33245,1.7344,1.02261,1.15724,0,0.72853,0.7283,0.75349,0.54665,0.72988,0.72979,0.75724,0.55198,1.26299,1.62729,0.86412,1.06146,0,0.000130287,0.000130287,0.000130287
118,5726.34,1.3526,1.74028,1.03073,1.1666,0,0.73099,0.72924,0.75547,0.54783,0.74113,0.72182,0.75957,0.55216,1.26221,1.62523,0.86121,1.06097,0,0.000123596,0.000123596,0.000123596
119,5774.85,1.34282,1.73069,1.02162,1.14371,0,0.73543,0.72833,0.75648,0.5487,0.73775,0.72941,0.76054,0.55398,1.26178,1.62233,0.86001,1.06047,0,0.000117072,0.000117072,0.000117072
120,5823.39,1.34865,1.74693,1.01606,1.14822,0,0.74476,0.72133,0.75807,0.55101,0.74948,0.7219,0.76279,0.55699,1.26147,1.61978,0.85928,1.0596,0,0.000110718,0.000110718,0.000110718
121,5872.04,1.32725,1.71287,0.99767,1.15157,0,0.73765,0.73612,0.76038,0.5534,0.73964,0.7383,0.76493,0.5586,1.25991,1.61766,0.85843,1.05868,0,0.000104537,0.000104537,0.000104537
