epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
71,10217.8,1.46896,2.10874,1.36345,1.74163,0,0.35696,0.55406,0.43012,0.25173,0.36529,0.55323,0.43747,0.25107,1.42368,1.99095,1.62626,1.83415,0,0.000214046,0.000214046,0.000214046
72,10361.2,1.45474,2.09888,1.32528,1.7342,0,0.32183,0.56694,0.38655,0.23363,0.33621,0.55423,0.39446,0.23109,1.40584,1.98681,1.94705,1.81423,0,0.000201611,0.000201611,0.000201611
73,10504.8,1.46718,2.147,1.36793,1.75804,0,0.40202,0.54174,0.45946,0.27325,0.39573,0.56443,0.47291,0.27643,1.41836,1.97157,1.44207,1.83853,0,0.000189475,0.000189475,0.000189475
74,10648.2,1.45075,2.12456,1.36297,1.74513,0,0.4345,0.52211,0.47397,0.28385,0.44881,0.52918,0.48732,0.28955,1.41546,1.96017,1.40897,1.83189,0,0.000177651,0.000177651,0.000177651
75,10791.7,1.44889,2.1002,1.34622,1.7344,0,0.43934,0.5092,0.46639,0.28335,0.42815,0.54144,0.47701,0.28115,1.39614,1.9364,1.39529,1.80797,0,0.000166149,0.000166149,0.000166149
76,10935.1,1.44325,2.0896,1.31905,1.73638,0,0.41199,0.53909,0.4531,0.26788,0.42368,0.55191,0.46783,0.27167,1.41406,1.90997,1.49657,1.82306,0,0.000154982,0.000154982,0.000154982
77,11078.7,1.47032,2.1448,1.37636,1.74756,0,0.4567,0.52753,0.45757,0.27114,0.47807,0.53759,0.47003,0.2715,1.42692,1.9815,1.43069,1.84126,0,0.000144161,0.000144161,0.000144161
78,11222.3,1.45613,2.12879,1.3136,1.73567,0,0.47352,0.51213,0.47884,0.28968,0.47674,0.51867,0.48527,0.28644,1.35372,1.96843,1.3929,1.76984,0,0.000133695,0.000133695,0.000133695
79,11365.9,1.43722,2.11071,1.31666,1.72765,0,0.41464,0.53771,0.45887,0.27017,0.41772,0.58296,0.47227,0.27611,1.40152,1.92645,1.43231,1.82216,0,0.000123596,0.000123596,0.000123596
80,11509.7,1.45774,2.10273,1.31423,1.73561,0,0.403,0.56247,0.45705,0.2712,0.41195,0.57382,0.46821,0.26928,1.37793,1.96243,1.43815,1.79572,0,0.000113873,0.000113873,0.000113873
81,11653.3,1.4195,2.08518,1.29287,1.70569,0,0.41164,0.53387,0.44969,0.26803,0.41773,0.54182,0.46073,0.26765,1.40682,1.96575,1.54697,1.81149,0,0.000104537,0.000104537,0.000104537
82,11796.7,1.43665,2.10597,1.31585,1.72742,0,0.43195,0.52843,0.45181,0.26747,0.45213,0.54152,0.4678,0.27173,1.39226,1.93221,1.43313,1.80109,0,9.55951e-05,9.55951e-05,9.55951e-05
83,11940.5,1.42822,2.08462,1.32729,1.72173,0,0.39431,0.55062,0.41367,0.24605,0.41703,0.53902,0.4275,0.2472,1.37372,1.92153,1.5263,1.78173,0,8.70577e-05,8.70577e-05,8.70577e-05
84,12084,1.41729,2.05489,1.26767,1.70865,0,0.44111,0.49597,0.45453,0.27462,0.44996,0.51816,0.46952,0.2749,1.37892,1.93372,1.50552,1.79062,0,7.89327e-05,7.89327e-05,7.89327e-05
85,12227.6,1.43355,2.08357,1.27237,1.71457,0,0.43294,0.50831,0.47038,0.2879,0.43803,0.51753,0.48258,0.28513,1.36238,1.93143,1.52775,1.77139,0,7.12282e-05,7.12282e-05,7.12282e-05
86,12371.5,1.42923,2.08727,1.26891,1.71211,0,0.43371,0.50074,0.46048,0.27988,0.44417,0.51446,0.47386,0.27947,1.36841,1.93335,1.52651,1.77655,0,6.39518e-05,6.39518e-05,6.39518e-05
87,12515.2,1.41839,2.04625,1.28075,1.69131,0,0.43951,0.53146,0.4683,0.28219,0.44734,0.53985,0.48114,0.28116,1.36788,1.92454,1.47176,1.78319,0,5.71106e-05,5.71106e-05,5.71106e-05
88,12658.5,1.40798,2.04879,1.24316,1.69763,0,0.38736,0.53859,0.44996,0.27395,0.42598,0.51139,0.46548,0.27245,1.36565,1.92125,1.56871,1.77895,0,5.07115e-05,5.07115e-05,5.07115e-05
89,12802.2,1.40912,2.0629,1.28024,1.70767,0,0.40144,0.57316,0.46416,0.28112,0.43139,0.5431,0.47803,0.27978,1.36998,1.91669,1.45184,1.78323,0,4.47606e-05,4.47606e-05,4.47606e-05
